 22.7472  12.2611
 22.7500  12.1667
 22.7528  12.0722
 22.7556  11.9778
 22.7583  11.8833
 22.7611  11.7889
 22.7639  11.6944
 22.7667  11.6000
 22.7694  11.5055
 22.7722  11.4111
 22.7750  11.3167
 22.7778  11.2222
 22.7806  11.1278
 22.7833  11.0333
 22.7861  10.9389
 22.7889  10.8445
 22.7917  10.7500
 22.7944  10.6556
 22.7972  10.5611
 22.8000  10.4666
 22.8028  10.3722
 22.8056  10.2778
 22.8083  10.1833
 22.8111  10.0889
 22.8139  9.99448
 22.8167  9.90000
 22.8194  9.80558
 22.8222  9.71109
 22.8250  9.61667
 22.8278  9.52225
 22.8306  9.42776
 22.8333  9.33334
 22.8361  9.18477
 22.8389  9.03609
 22.8417  8.88752
 22.8444  8.73894
 22.8472  8.59026
 22.8500  8.44169
 22.8528  8.29311
 22.8556  8.14443
 22.8583  7.99586
 22.8611  7.84718
 22.8639  7.69860
 22.8667  7.55003
 22.8694  7.40135
 22.8722  7.25278
 22.8750  7.10420
 22.8778  6.95552
 22.8806  6.80695
 22.8833  6.65837
 22.8861  6.50969
 22.8889  6.36112
 22.8917  6.21254
 22.8944  6.06386
 22.8972  5.91529
 22.9000  5.76671
 22.9028  5.61804
 22.9056  5.46946
 22.9083  5.32078
 22.9111  5.17221
 22.9139  5.02363
 22.9167  4.87495
 22.9194  4.72638
 22.9222  4.57780
 22.9250  4.42913
 22.9278  4.28055
 22.9306  4.13197
 22.9333  3.98330
 22.9361  3.83472
 22.9389  3.68615
 22.9417  3.53747
 22.9444  3.38889
 22.9472  3.24021
 22.9500  3.09164
 22.9528  2.94306
 22.9556  2.79439
 22.9583  2.64581
 22.9611  2.49723
 22.9639  2.34856
 22.9667  2.19998
 22.9694  2.05141
 22.9722  1.90273
 22.9750  1.75415
 22.9778  1.60558
 22.9806  1.45690
 22.9833  1.30832
 22.9861  1.15965
 22.9889  1.01107
 22.9917  0.862496
 22.9944  0.713819
 22.9972  0.565243
 23.0000  0.416667
 23.0028  0.372202
 23.0056  0.327768
 23.0083  0.283334
 23.0111  0.238870
 23.0139  0.194436
 23.0167  0.150002
 23.0194  0.105538
 23.0222  0.0611036
 23.0250  0.0166697
 23.0278  -0.0277948
 23.0306  -0.0722287
 23.0333  -0.116693
 23.0361  -0.161127
 23.0389  -0.205561
 23.0417  -0.250025
 23.0444  -0.294459
 23.0472  -0.338893
 23.0500  -0.383358
 23.0528  -0.427792
 23.0556  -0.472226
 23.0583  -0.516690
 23.0611  -0.561124
 23.0639  -0.605558
 23.0667  -0.650023
 23.0694  -0.694456
 23.0722  -0.738921
 23.0750  -0.783355
 23.0778  -0.827789
 23.0806  -0.872253
 23.0833  -0.916687
 23.0861  -0.961121
 23.0889  -1.00559
 23.0917  -1.05002
 23.0944  -1.09445
 23.0972  -1.13892
 23.1000  -1.18335
 23.1028  -1.22779
 23.1056  -1.27225
 23.1083  -1.31668
 23.1111  -1.36115
 23.1139  -1.40558
 23.1167  -1.45002
 23.1194  -1.49448
 23.1222  -1.53891
 23.1250  -1.58335
 23.1278  -1.62781
 23.1306  -1.67225
 23.1333  -1.71668
 23.1361  -1.76115
 23.1389  -1.80558
 23.1417  -1.85001
 23.1444  -1.89448
 23.1472  -1.93891
 23.1500  -1.98335
 23.1528  -2.02781
 23.1556  -2.07224
 23.1583  -2.11671
 23.1611  -2.16114
 23.1639  -2.20558
 23.1667  -2.25010
 23.1694  -2.38340
 23.1722  -2.51670
 23.1750  -2.65009
 23.1778  -2.78339
 23.1806  -2.91669
 23.1833  -3.05008
 23.1861  -3.18338
 23.1889  -3.31668
 23.1917  -3.45007
 23.1944  -3.58337
 23.1972  -3.71676
 23.2000  -3.85006
 23.2028  -3.98336
 23.2056  -4.11675
 23.2083  -4.25005
 23.2111  -4.38335
 23.2139  -4.51674
 23.2167  -4.65004
 23.2194  -4.78334
 23.2222  -4.91673
 23.2250  -5.05003
 23.2278  -5.18333
 23.2306  -5.31672
 23.2333  -5.45002
 23.2361  -5.58341
 23.2389  -5.71671
 23.2417  -5.85001
 23.2444  -5.98340
 23.2472  -6.11670
 23.2500  -6.25000
 23.2528  -6.38339
 23.2556  -6.51669
 23.2583  -6.64999
 23.2611  -6.78338
 23.2639  -6.91668
 23.2667  -7.04998
 23.2694  -7.18337
 23.2722  -7.31667
 23.2750  -7.44997
 23.2778  -7.58336
 23.2806  -7.71666
 23.2833  -7.85005
 23.2861  -7.98335
 23.2889  -8.11665
 23.2917  -8.25004
 23.2944  -8.38334
 23.2972  -8.51664
 23.3000  -8.65003
 23.3028  -8.78333
 23.3056  -8.91663
 23.3083  -9.05002
 23.3111  -9.18332
 23.3139  -9.31662
 23.3167  -9.45001
 23.3194  -9.58331
 23.3222  -9.71670
 23.3250  -9.85000
 23.3278  -9.98330
 23.3306  -10.1167
 23.3333  -10.2500
 23.3361  -10.4972
 23.3389  -10.7445
 23.3417  -10.9916
 23.3444  -11.2388
 23.3472  -11.4861
 23.3500  -11.7333
 23.3528  -11.9805
 23.3556  -12.2278
 23.3583  -12.4750
 23.3611  -12.7223
 23.3639  -12.9695
 23.3667  -13.2166
 23.3694  -13.4640
 23.3722  -13.7111
 23.3750  -13.9583
 23.3778  -14.2056
 23.3806  -14.4528
 23.3833  -14.6999
 23.3861  -14.9473
 23.3889  -15.1944
 23.3917  -15.4416
 23.3944  -15.6889
 23.3972  -15.9361
 23.4000  -16.1833
 23.4028  -16.4306
 23.4056  -16.6778
 23.4083  -16.9251
 23.4111  -17.1723
 23.4139  -17.4194
 23.4167  -17.6667
 23.4194  -17.9139
 23.4222  -18.1611
 23.4250  -18.4084
 23.4278  -18.6556
 23.4306  -18.9027
 23.4333  -19.1501
 23.4361  -19.3972
 23.4389  -19.6444
 23.4417  -19.8917
 23.4444  -20.1389
 23.4472  -20.3862
 23.4500  -20.6334
 23.4528  -20.8805
 23.4556  -21.1279
 23.4583  -21.3750
 23.4611  -21.6222
 23.4639  -21.8695
 23.4667  -22.1167
 23.4694  -22.3639
 23.4722  -22.6112
 23.4750  -22.8584
 23.4778  -23.1055
 23.4806  -23.3529
 23.4833  -23.6000
 23.4861  -23.8474
 23.4889  -24.0945
 23.4917  -24.3417
 23.4944  -24.5890
 23.4972  -24.8362
 23.5000  -25.0833
 23.5028  -24.9694
 23.5056  -24.8555
 23.5083  -24.7417
 23.5111  -24.6277
 23.5139  -24.5139
 23.5167  -24.4000
 23.5194  -24.2861
 23.5222  -24.1722
 23.5250  -24.0584
 23.5278  -23.9444
 23.5306  -23.8306
 23.5333  -23.7166
 23.5361  -23.6028
 23.5389  -23.4889
 23.5417  -23.3749
 23.5444  -23.2611
 23.5472  -23.1472
 23.5500  -23.0333
 23.5528  -22.9194
 23.5556  -22.8056
 23.5583  -22.6916
 23.5611  -22.5778
 23.5639  -22.4639
 23.5667  -22.3500
 23.5694  -22.2361
 23.5722  -22.1222
 23.5750  -22.0083
 23.5778  -21.8944
 23.5806  -21.7805
 23.5833  -21.6666
 23.5861  -21.5528
 23.5889  -21.4388
 23.5917  -21.3250
 23.5944  -21.2111
 23.5972  -21.0972
 23.6000  -20.9833
 23.6028  -20.8695
 23.6056  -20.7555
 23.6083  -20.6417
 23.6111  -20.5277
 23.6139  -20.4139
 23.6167  -20.3000
 23.6194  -20.1861
 23.6222  -20.0722
 23.6250  -19.9583
 23.6278  -19.8444
 23.6306  -19.7305
 23.6333  -19.6167
 23.6361  -19.5027
 23.6389  -19.3889
 23.6417  -19.2750
 23.6444  -19.1611
 23.6472  -19.0472
 23.6500  -18.9333
 23.6528  -18.8194
 23.6556  -18.7055
 23.6583  -18.5916
 23.6611  -18.4777
 23.6639  -18.3639
